                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 0.4142,                0.38123,                0.99981,                0.67702,                0.48543,                0.53128,                 0.4508,                 0.8069,                  1.774,                  1.438,               0.002278,               0.002278,               0.002278
                    158,                0.41664,                0.38473,                 1.0037,                0.71376,                0.46523,                0.53233,                0.45341,                0.80639,                 1.7844,                 1.4359,              0.0022285,              0.0022285,              0.0022285
                    159,                0.40994,                0.38055,                0.99853,                0.66657,                 0.4835,                0.53287,                0.45442,                0.80237,                 1.7854,                  1.434,               0.002179,               0.002179,               0.002179
                    160,                0.40747,                0.38019,                 1.0009,                 0.6842,                0.47443,                0.53007,                  0.452,                 0.7981,                 1.7909,                 1.4292,              0.0021295,              0.0021295,              0.0021295
                    161,                0.40772,                0.37549,                0.99781,                0.68404,                0.47309,                0.52712,                0.45013,                0.79677,                 1.7909,                 1.4268,                0.00208,                0.00208,                0.00208
                    162,                0.40567,                0.36859,                0.99305,                 0.6858,                0.47791,                0.52775,                0.44966,                0.79997,                 1.7997,                 1.4266,              0.0020305,              0.0020305,              0.0020305
                    163,                 0.4008,                0.36471,                0.99312,                0.69929,                 0.4689,                0.52819,                 0.4499,                0.80417,                 1.8133,                 1.4276,               0.001981,               0.001981,               0.001981
                    164,                0.40369,                 0.3726,                0.99686,                 0.6545,                 0.4921,                0.52856,                0.45047,                0.80884,                  1.814,                 1.4339,              0.0019315,              0.0019315,              0.0019315
                    165,                0.40077,                0.36244,                0.99135,                0.68653,                0.47925,                0.52721,                0.44901,                0.80851,                 1.8115,                  1.435,               0.001882,               0.001882,               0.001882
                    166,                0.39698,                 0.3595,                0.98902,                0.68953,                0.47571,                0.52851,                0.45037,                0.81023,                 1.8142,                 1.4393,              0.0018325,              0.0018325,              0.0018325
                    167,                0.39862,                0.36232,                0.99623,                0.68343,                0.47714,                0.52614,                0.44822,                0.80727,                 1.8199,                 1.4365,               0.001783,               0.001783,               0.001783
                    168,                0.39247,                0.35226,                0.98515,                0.67392,                0.48126,                0.52525,                0.44647,                0.80644,                 1.8226,                 1.4351,              0.0017335,              0.0017335,              0.0017335
                    169,                0.39606,                 0.3621,                0.98779,                 0.6545,                0.49334,                 0.5238,                0.44519,                0.80653,                 1.8218,                 1.4333,               0.001684,               0.001684,               0.001684
                    170,                 0.3894,                0.35497,                0.98504,                 0.6521,                0.48642,                0.52066,                0.44294,                0.80913,                 1.8221,                  1.438,              0.0016345,              0.0016345,              0.0016345
                    171,                0.39096,                0.35424,                0.98853,                0.66527,                0.47716,                0.51937,                0.44206,                0.80989,                 1.8196,                 1.4383,               0.001585,               0.001585,               0.001585
                    172,                0.39026,                0.35169,                0.98529,                0.65682,                0.47869,                0.51813,                0.44147,                 0.8116,                 1.8212,                 1.4428,              0.0015355,              0.0015355,              0.0015355
                    173,                0.38997,                0.35514,                0.99182,                0.66248,                0.47449,                0.51702,                0.44055,                0.80984,                 1.8272,                 1.4433,               0.001486,               0.001486,               0.001486
                    174,                0.38538,                0.34603,                0.98701,                0.67086,                0.46797,                0.51772,                0.44036,                0.81061,                 1.8285,                 1.4467,              0.0014365,              0.0014365,              0.0014365
                    175,                 0.3809,                0.34502,                0.98635,                0.65645,                0.47808,                0.51738,                0.44036,                0.81141,                 1.8301,                  1.448,               0.001387,               0.001387,               0.001387
                    176,                0.37858,                0.34515,                0.98302,                 0.6736,                0.46874,                 0.5174,                0.44049,                0.81362,                  1.834,                 1.4505,              0.0013375,              0.0013375,              0.0013375
                    177,                0.38684,                0.34752,                 0.9905,                0.67689,                0.46674,                0.51611,                0.43981,                0.81983,                 1.8289,                 1.4588,               0.001288,               0.001288,               0.001288
                    178,                0.38214,                0.34383,                0.98481,                0.68121,                 0.4645,                0.51538,                0.43963,                0.82247,                 1.8306,                   1.46,              0.0012385,              0.0012385,              0.0012385
                    179,                0.37693,                0.33344,                0.97502,                0.67121,                0.46934,                0.51624,                0.44096,                0.82332,                  1.831,                 1.4615,               0.001189,               0.001189,               0.001189
                    180,                0.37643,                0.33851,                0.98175,                0.65804,                0.47456,                0.51638,                0.44068,                0.82366,                 1.8309,                  1.463,              0.0011395,              0.0011395,              0.0011395
                    181,                0.37427,                0.33765,                0.98492,                0.66372,                0.47482,                0.51594,                 0.4407,                0.82497,                 1.8294,                 1.4657,                0.00109,                0.00109,                0.00109
                    182,                0.37364,                0.33366,                0.97983,                0.66329,                 0.4731,                0.51619,                0.44085,                0.82438,                 1.8275,                 1.4671,              0.0010405,              0.0010405,              0.0010405
                    183,                0.37271,                0.32859,                0.97567,                0.65743,                0.47676,                0.51735,                0.44193,                0.82423,                  1.821,                 1.4672,               0.000991,               0.000991,               0.000991
                    184,                0.37204,                0.32759,                0.97886,                 0.6879,                0.46028,                0.51757,                0.44137,                0.82204,                 1.8184,                 1.4647,              0.0009415,              0.0009415,              0.0009415
                    185,                0.36917,                0.33082,                0.97496,                0.67136,                 0.4676,                0.51844,                0.44241,                0.81888,                 1.8174,                 1.4605,               0.000892,               0.000892,               0.000892
                    186,                0.36759,                0.32644,                0.97647,                0.65865,                0.47478,                0.51921,                0.44312,                  0.818,                 1.8186,                 1.4594,              0.0008425,              0.0008425,              0.0008425
                    187,                0.36392,                0.32485,                0.97433,                0.64545,                0.48153,                0.51792,                 0.4428,                0.81696,                 1.8209,                 1.4591,               0.000793,               0.000793,               0.000793
                    188,                0.36255,                 0.3215,                0.96882,                0.65186,                0.47567,                0.51679,                 0.4417,                0.81656,                  1.823,                 1.4592,              0.0007435,              0.0007435,              0.0007435
                    189,                0.36271,                0.32054,                 0.9742,                0.64258,                0.48175,                 0.5176,                0.44116,                0.81729,                 1.8216,                 1.4603,               0.000694,               0.000694,               0.000694
                    190,                0.27085,                0.21784,                0.86781,                0.64472,                0.48045,                0.51778,                0.44143,                0.81723,                 1.8243,                 1.4624,              0.0006445,              0.0006445,              0.0006445
                    191,                0.26463,                0.21017,                0.86251,                 0.6834,                0.45958,                0.51833,                0.44206,                 0.8192,                 1.8276,                 1.4661,               0.000595,               0.000595,               0.000595
                    192,                0.26467,                0.20811,                0.86298,                0.65697,                0.47513,                0.51864,                0.44219,                 0.8205,                 1.8303,                 1.4697,              0.0005455,              0.0005455,              0.0005455
                    193,                0.25926,                0.20174,                0.85965,                0.65191,                0.47725,                0.51899,                0.44232,                0.82079,                 1.8339,                 1.4705,               0.000496,               0.000496,               0.000496
                    194,                0.26096,                0.20536,                0.85923,                0.65363,                0.47976,                0.51973,                0.44349,                   0.82,                 1.8409,                 1.4703,              0.0004465,              0.0004465,              0.0004465
                    195,                0.25812,                0.20202,                0.85549,                0.65604,                 0.4786,                0.52014,                0.44385,                0.82095,                 1.8451,                  1.473,               0.000397,               0.000397,               0.000397
                    196,                0.25536,                0.19623,                 0.8546,                0.66138,                0.47758,                0.52069,                0.44426,                0.82075,                 1.8501,                 1.4741,              0.0003475,              0.0003475,              0.0003475
                    197,                0.25214,                0.19427,                 0.8543,                0.66081,                0.47633,                0.52042,                0.44384,                0.82028,                 1.8519,                  1.475,               0.000298,               0.000298,               0.000298
                    198,                0.25055,                0.19534,                0.85356,                0.66487,                0.47514,                0.52168,                0.44429,                0.82043,                 1.8523,                 1.4759,              0.0002485,              0.0002485,              0.0002485
                    199,                 0.2489,                 0.1923,                0.85497,                0.65912,                0.47817,                0.52162,                0.44568,                0.81909,                  1.854,                 1.4744,               0.000199,               0.000199,               0.000199
