                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.4167,                 2.0738,                 1.8569,                0.50752,                0.38298,                0.39399,                0.27568,                 1.2658,                 1.9645,                 1.6668,              0.0002575,              0.0002575,              0.0002575
                    152,                 1.4307,                 2.0922,                 1.8753,                0.50792,                0.37973,                0.39351,                0.28104,                 1.2463,                 1.9584,                 1.6625,             0.00025255,             0.00025255,             0.00025255
                    153,                 1.4172,                 2.0629,                 1.8603,                0.53025,                 0.3675,                0.39464,                0.28047,                 1.2557,                 1.9654,                   1.67,              0.0002476,              0.0002476,              0.0002476
                    154,                 1.4223,                 2.0681,                 1.8626,                0.50144,                  0.398,                0.39678,                0.28153,                 1.2485,                  1.958,                 1.6684,             0.00024265,             0.00024265,             0.00024265
                    155,                 1.4231,                 2.0783,                 1.8633,                0.55043,                0.36702,                0.39724,                0.27928,                 1.2444,                 1.9496,                 1.6635,              0.0002377,              0.0002377,              0.0002377
                    156,                 1.4183,                 2.0691,                   1.86,                0.49141,                0.39934,                0.39541,                0.27972,                 1.2439,                  1.951,                 1.6592,             0.00023275,             0.00023275,             0.00023275
                    157,                 1.4143,                 2.0583,                 1.8542,                0.51871,                0.38397,                0.39544,                0.27947,                 1.2485,                 1.9591,                 1.6644,              0.0002278,              0.0002278,              0.0002278
                    158,                 1.4138,                 2.0634,                 1.8551,                0.53733,                0.38345,                0.40451,                0.28394,                 1.2449,                 1.9547,                 1.6608,             0.00022285,             0.00022285,             0.00022285
                    159,                 1.4074,                 2.0459,                 1.8495,                0.51507,                0.38908,                0.40162,                0.28397,                 1.2491,                 1.9335,                 1.6565,              0.0002179,              0.0002179,              0.0002179
                    160,                 1.4164,                  2.066,                 1.8617,                0.54109,                0.38058,                0.40638,                0.28736,                  1.251,                 1.9269,                 1.6597,             0.00021295,             0.00021295,             0.00021295
                    161,                 1.4089,                 2.0637,                 1.8558,                0.58889,                0.36293,                0.40717,                0.28789,                 1.2499,                 1.9326,                 1.6559,               0.000208,               0.000208,               0.000208
                    162,                 1.4033,                 2.0547,                 1.8558,                0.55979,                0.38157,                0.41249,                0.29354,                 1.2426,                 1.9095,                 1.6486,             0.00020305,             0.00020305,             0.00020305
                    163,                 1.4093,                 2.0488,                 1.8498,                 0.5676,                0.38107,                0.41412,                0.29335,                 1.2532,                 1.9091,                 1.6563,              0.0001981,              0.0001981,              0.0001981
                    164,                 1.4005,                 2.0431,                 1.8487,                0.55982,                0.38208,                0.41441,                0.29372,                 1.2579,                 1.9061,                 1.6572,             0.00019315,             0.00019315,             0.00019315
                    165,                 1.4124,                 2.0512,                  1.856,                 0.5284,                0.39211,                0.41298,                0.29244,                 1.2457,                 1.9192,                 1.6545,              0.0001882,              0.0001882,              0.0001882
                    166,                 1.4051,                   2.06,                 1.8506,                0.51142,                0.40552,                0.41157,                0.29018,                 1.2546,                 1.9125,                 1.6604,             0.00018325,             0.00018325,             0.00018325
                    167,                 1.4042,                 2.0406,                 1.8527,                0.52734,                0.39313,                0.40744,                0.28791,                 1.2485,                 1.9247,                 1.6579,              0.0001783,              0.0001783,              0.0001783
                    168,                 1.4105,                 2.0482,                 1.8538,                0.53475,                 0.3941,                0.41403,                0.29257,                 1.2388,                 1.9109,                 1.6516,             0.00017335,             0.00017335,             0.00017335
                    169,                 1.4159,                 2.0551,                 1.8611,                0.55162,                0.39392,                0.41537,                0.29324,                 1.2413,                 1.9194,                 1.6562,              0.0001684,              0.0001684,              0.0001684
                    170,                 1.3986,                 2.0394,                 1.8464,                0.53474,                0.39187,                0.41587,                0.29219,                 1.2452,                 1.9156,                 1.6558,             0.00016345,             0.00016345,             0.00016345
                    171,                 1.3988,                 2.0418,                 1.8535,                0.51098,                0.39929,                0.40926,                0.28812,                 1.2436,                 1.9155,                 1.6561,              0.0001585,              0.0001585,              0.0001585
                    172,                 1.4032,                 2.0294,                 1.8458,                0.50822,                  0.392,                0.40656,                0.28848,                 1.2431,                 1.9182,                 1.6545,             0.00015355,             0.00015355,             0.00015355
                    173,                  1.403,                 2.0432,                 1.8518,                0.54541,                0.37295,                0.40889,                0.28933,                 1.2412,                 1.9152,                 1.6522,              0.0001486,              0.0001486,              0.0001486
                    174,                 1.3955,                 2.0304,                 1.8414,                0.53835,                0.38032,                 0.4061,                  0.288,                 1.2344,                 1.9099,                 1.6458,             0.00014365,             0.00014365,             0.00014365
                    175,                 1.4033,                 2.0457,                  1.848,                0.52804,                0.38247,                0.40482,                0.28859,                 1.2349,                 1.9167,                 1.6483,              0.0001387,              0.0001387,              0.0001387
                    176,                 1.4033,                 2.0496,                  1.849,                0.54499,                0.38176,                0.40264,                0.28835,                 1.2342,                 1.9315,                 1.6509,             0.00013375,             0.00013375,             0.00013375
                    177,                 1.3931,                 2.0233,                 1.8378,                0.53997,                0.38354,                0.40139,                 0.2862,                 1.2367,                 1.9299,                 1.6532,              0.0001288,              0.0001288,              0.0001288
                    178,                 1.3982,                 2.0149,                   1.84,                0.52369,                0.38797,                0.40432,                0.28727,                 1.2334,                 1.9276,                 1.6481,             0.00012385,             0.00012385,             0.00012385
                    179,                 1.3963,                 2.0166,                 1.8401,                0.53624,                0.37766,                0.40257,                0.28673,                 1.2394,                  1.929,                  1.651,              0.0001189,              0.0001189,              0.0001189
                    180,                 1.3995,                 2.0274,                 1.8399,                 0.5275,                0.38172,                0.40407,                0.28777,                 1.2423,                 1.9271,                 1.6516,             0.00011395,             0.00011395,             0.00011395
                    181,                 1.3996,                 2.0312,                 1.8468,                 0.5231,                0.39238,                0.40633,                0.29055,                 1.2351,                 1.9234,                 1.6458,               0.000109,               0.000109,               0.000109
                    182,                 1.3966,                 2.0225,                 1.8415,                0.52522,                0.39089,                0.40859,                0.29156,                 1.2362,                 1.9191,                 1.6474,             0.00010405,             0.00010405,             0.00010405
                    183,                 1.3901,                 2.0075,                 1.8333,                0.51956,                0.39706,                 0.4091,                0.29232,                 1.2374,                  1.921,                 1.6494,               9.91e-05,               9.91e-05,               9.91e-05
                    184,                    inf,                 2.0232,                 1.8461,                0.53094,                0.38745,                0.40814,                0.29057,                 1.2412,                 1.9214,                  1.652,              9.415e-05,              9.415e-05,              9.415e-05
                    185,                 1.3984,                 2.0241,                 1.8421,                  0.534,                 0.3887,                0.40895,                0.29031,                 1.2375,                 1.9209,                 1.6485,               8.92e-05,               8.92e-05,               8.92e-05
                    186,                 1.3976,                 2.0317,                 1.8443,                0.53038,                0.39844,                0.41168,                0.29223,                 1.2412,                 1.9189,                 1.6502,              8.425e-05,              8.425e-05,              8.425e-05
                    187,                 1.3944,                 1.9925,                 1.8314,                0.52876,                0.39658,                0.41087,                0.29224,                 1.2386,                 1.9184,                 1.6475,               7.93e-05,               7.93e-05,               7.93e-05
                    188,                 1.3928,                 2.0134,                  1.836,                0.53751,                0.39694,                0.41089,                0.29206,                 1.2348,                 1.9138,                 1.6443,              7.435e-05,              7.435e-05,              7.435e-05
                    189,                 1.3889,                 2.0184,                 1.8346,                0.52504,                0.40068,                0.41066,                0.29244,                 1.2314,                 1.9094,                 1.6412,               6.94e-05,               6.94e-05,               6.94e-05
                    190,                 1.1611,                 1.7377,                 1.6823,                0.53567,                0.39797,                0.41176,                0.29143,                 1.2296,                 1.9114,                 1.6394,              6.445e-05,              6.445e-05,              6.445e-05
                    191,                 1.1433,                 1.5599,                 1.6554,                0.53307,                0.39343,                0.40891,                0.29073,                 1.2232,                 1.9144,                 1.6365,               5.95e-05,               5.95e-05,               5.95e-05
                    192,                 1.1327,                  1.522,                  1.645,                0.53443,                0.38973,                0.40862,                0.28953,                 1.2201,                 1.9194,                 1.6354,              5.455e-05,              5.455e-05,              5.455e-05
                    193,                 1.1211,                 1.4864,                 1.6338,                0.51759,                0.39639,                0.40867,                0.29106,                 1.2183,                 1.9166,                  1.634,               4.96e-05,               4.96e-05,               4.96e-05
                    194,                 1.1202,                 1.4819,                 1.6409,                0.52367,                0.39294,                0.40891,                0.29266,                 1.2166,                 1.9143,                 1.6325,              4.465e-05,              4.465e-05,              4.465e-05
                    195,                 1.1171,                  1.471,                 1.6324,                0.51721,                 0.3941,                0.40908,                0.29236,                 1.2145,                 1.9135,                 1.6307,               3.97e-05,               3.97e-05,               3.97e-05
                    196,                 1.1164,                 1.4681,                 1.6336,                0.50028,                0.40453,                0.40898,                0.29331,                 1.2131,                 1.9121,                   1.63,              3.475e-05,              3.475e-05,              3.475e-05
                    197,                 1.1117,                 1.4562,                 1.6314,                0.49631,                0.41104,                0.40922,                0.29218,                 1.2118,                 1.9096,                 1.6294,               2.98e-05,               2.98e-05,               2.98e-05
                    198,                 1.1125,                 1.4524,                 1.6337,                0.49902,                0.40725,                0.40908,                0.29226,                   1.21,                 1.9084,                 1.6275,              2.485e-05,              2.485e-05,              2.485e-05
                    199,                 1.1038,                 1.4526,                 1.6258,                0.50127,                0.40712,                0.40995,                0.29205,                 1.2108,                 1.9064,                 1.6279,               1.99e-05,               1.99e-05,               1.99e-05
