                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.4322,                 2.1111,                 1.8756,                0.50553,                0.38171,                0.39812,                0.28001,                 1.2763,                 1.9154,                 1.6727,              0.0002575,              0.0002575,              0.0002575
                    152,                 1.4388,                 2.1306,                 1.8887,                0.50115,                0.38974,                0.39768,                0.28101,                 1.2651,                 1.9161,                 1.6643,             0.00025255,             0.00025255,             0.00025255
                    153,                   1.43,                 2.1064,                 1.8798,                0.51665,                0.37534,                0.39804,                0.28192,                 1.2641,                 1.9185,                 1.6653,              0.0002476,              0.0002476,              0.0002476
                    154,                 1.4323,                 2.1067,                 1.8779,                0.50582,                0.38209,                 0.3965,                0.28019,                 1.2569,                 1.9223,                  1.663,             0.00024265,             0.00024265,             0.00024265
                    155,                 1.4318,                 2.1098,                 1.8794,                0.49472,                0.39418,                0.39783,                0.28157,                 1.2597,                 1.9208,                 1.6632,              0.0002377,              0.0002377,              0.0002377
                    156,                 1.4311,                 2.0953,                 1.8758,                0.51759,                0.38471,                 0.4017,                0.28426,                 1.2526,                 1.9135,                 1.6571,             0.00023275,             0.00023275,             0.00023275
                    157,                 1.4185,                 2.0827,                 1.8646,                0.50458,                0.38671,                0.40129,                 0.2833,                 1.2525,                 1.9176,                 1.6589,              0.0002278,              0.0002278,              0.0002278
                    158,                 1.4231,                 2.0828,                 1.8678,                0.49799,                 0.3898,                0.40067,                0.28108,                 1.2513,                 1.9142,                 1.6594,             0.00022285,             0.00022285,             0.00022285
                    159,                 1.4266,                 2.0805,                 1.8776,                0.48836,                0.39612,                0.40123,                0.28178,                 1.2539,                 1.9113,                 1.6592,              0.0002179,              0.0002179,              0.0002179
                    160,                 1.4294,                 2.0993,                 1.8788,                0.48463,                0.40051,                0.39958,                0.28107,                 1.2544,                 1.9137,                 1.6582,             0.00021295,             0.00021295,             0.00021295
                    161,                 1.4224,                 2.0924,                 1.8773,                0.50017,                0.39001,                0.39906,                0.28187,                 1.2526,                 1.9154,                  1.655,               0.000208,               0.000208,               0.000208
                    162,                 1.4164,                 2.0819,                 1.8742,                0.49365,                0.39668,                0.40103,                0.28317,                 1.2479,                 1.9089,                 1.6512,             0.00020305,             0.00020305,             0.00020305
                    163,                 1.4171,                 2.0671,                 1.8632,                0.50789,                0.39292,                0.40318,                0.28498,                 1.2509,                 1.9185,                 1.6538,              0.0001981,              0.0001981,              0.0001981
                    164,                 1.4131,                 2.0626,                 1.8656,                0.49839,                0.39983,                 0.4019,                0.28342,                 1.2534,                 1.9222,                 1.6541,             0.00019315,             0.00019315,             0.00019315
                    165,                 1.4173,                 2.0857,                 1.8713,                0.50233,                0.40177,                0.40312,                0.28493,                 1.2492,                 1.9199,                 1.6509,              0.0001882,              0.0001882,              0.0001882
                    166,                 1.4104,                 2.0775,                 1.8609,                0.51695,                0.39225,                0.40455,                0.28582,                 1.2522,                 1.9172,                 1.6523,             0.00018325,             0.00018325,             0.00018325
                    167,                  1.414,                 2.0799,                 1.8707,                0.49652,                0.40542,                0.40562,                0.28634,                 1.2512,                  1.919,                 1.6526,              0.0001783,              0.0001783,              0.0001783
                    168,                 1.4278,                 2.0753,                 1.8752,                0.48886,                0.41138,                0.40429,                0.28547,                 1.2484,                  1.921,                 1.6512,             0.00017335,             0.00017335,             0.00017335
                    169,                  1.427,                 2.0873,                 1.8804,                0.50795,                0.40136,                0.40455,                0.28585,                 1.2468,                 1.9169,                 1.6504,              0.0001684,              0.0001684,              0.0001684
                    170,                 1.4101,                 2.0641,                 1.8663,                0.51532,                0.40336,                0.40471,                0.28632,                 1.2493,                 1.9167,                 1.6516,             0.00016345,             0.00016345,             0.00016345
                    171,                 1.4112,                 2.0606,                 1.8671,                0.51216,                0.40251,                0.40611,                0.28632,                 1.2541,                  1.918,                 1.6546,              0.0001585,              0.0001585,              0.0001585
                    172,                 1.4092,                 2.0479,                 1.8546,                0.49647,                0.41293,                0.40783,                0.28685,                 1.2539,                 1.9153,                  1.654,             0.00015355,             0.00015355,             0.00015355
                    173,                 1.4069,                 2.0542,                 1.8578,                0.50512,                0.40525,                0.40832,                0.28708,                 1.2521,                 1.9127,                 1.6525,              0.0001486,              0.0001486,              0.0001486
                    174,                 1.4032,                 2.0516,                 1.8586,                0.50936,                0.40295,                0.40887,                 0.2862,                 1.2533,                 1.9136,                  1.654,             0.00014365,             0.00014365,             0.00014365
                    175,                 1.4147,                 2.0678,                  1.862,                0.51233,                 0.4048,                0.41094,                0.28901,                 1.2552,                 1.9116,                 1.6559,              0.0001387,              0.0001387,              0.0001387
                    176,                  1.416,                 2.0717,                 1.8652,                0.53024,                0.39564,                   0.41,                0.28847,                 1.2558,                 1.9141,                 1.6562,             0.00013375,             0.00013375,             0.00013375
                    177,                 1.4069,                 2.0509,                 1.8541,                  0.525,                0.39425,                0.40945,                0.28819,                 1.2543,                 1.9144,                 1.6561,              0.0001288,              0.0001288,              0.0001288
                    178,                 1.4052,                 2.0397,                 1.8539,                0.53623,                0.39356,                0.41082,                0.29044,                 1.2511,                 1.9104,                 1.6549,             0.00012385,             0.00012385,             0.00012385
                    179,                 1.4086,                 2.0611,                 1.8587,                0.53658,                0.39105,                0.40994,                0.29121,                 1.2475,                 1.9099,                 1.6538,              0.0001189,              0.0001189,              0.0001189
                    180,                 1.4101,                 2.0513,                 1.8575,                0.52914,                0.39114,                0.41005,                0.29095,                 1.2476,                 1.9093,                  1.653,             0.00011395,             0.00011395,             0.00011395
                    181,                 1.4039,                 2.0595,                 1.8567,                0.52877,                0.39065,                0.40978,                0.29086,                 1.2467,                 1.9102,                 1.6522,               0.000109,               0.000109,               0.000109
                    182,                 1.4079,                 2.0548,                 1.8582,                0.52728,                 0.3915,                0.41054,                0.29112,                  1.247,                 1.9091,                 1.6521,             0.00010405,             0.00010405,             0.00010405
                    183,                 1.4007,                 2.0372,                 1.8471,                0.51519,                0.39978,                0.41042,                0.29088,                 1.2486,                 1.9095,                 1.6532,               9.91e-05,               9.91e-05,               9.91e-05
                    184,                 1.4074,                 2.0487,                 1.8594,                0.51916,                0.39814,                0.41063,                0.29011,                 1.2464,                 1.9075,                 1.6514,              9.415e-05,              9.415e-05,              9.415e-05
                    185,                 1.4036,                 2.0429,                 1.8528,                0.51944,                0.39702,                0.40958,                0.28915,                 1.2457,                 1.9089,                 1.6518,               8.92e-05,               8.92e-05,               8.92e-05
                    186,                 1.4023,                 2.0513,                 1.8537,                 0.5103,                0.39937,                0.41039,                0.29007,                 1.2436,                 1.9073,                 1.6508,              8.425e-05,              8.425e-05,              8.425e-05
                    187,                 1.4024,                 2.0275,                 1.8456,                0.53058,                0.39247,                0.41117,                0.29096,                 1.2437,                 1.9075,                 1.6508,               7.93e-05,               7.93e-05,               7.93e-05
                    188,                 1.3997,                 2.0417,                 1.8511,                0.52888,                0.39136,                0.41029,                0.29044,                 1.2439,                 1.9073,                 1.6519,              7.435e-05,              7.435e-05,              7.435e-05
                    189,                 1.4028,                 2.0458,                 1.8527,                0.53039,                0.38789,                0.41023,                0.29014,                 1.2431,                 1.9045,                 1.6511,               6.94e-05,               6.94e-05,               6.94e-05
                    190,                 1.1702,                 1.7387,                 1.6929,                 0.5469,                 0.3815,                0.41112,                0.29106,                 1.2417,                 1.9041,                 1.6491,              6.445e-05,              6.445e-05,              6.445e-05
                    191,                  1.167,                 1.5969,                   1.68,                0.55779,                0.37763,                0.40946,                 0.2896,                 1.2393,                 1.9036,                  1.646,               5.95e-05,               5.95e-05,               5.95e-05
                    192,                 1.1573,                 1.5516,                  1.672,                0.55572,                0.37646,                0.40819,                0.28903,                  1.238,                 1.9019,                 1.6439,              5.455e-05,              5.455e-05,              5.455e-05
                    193,                 1.1425,                 1.5245,                 1.6645,                0.55455,                0.37789,                0.40836,                0.28879,                 1.2362,                 1.8997,                 1.6413,               4.96e-05,               4.96e-05,               4.96e-05
                    194,                 1.1484,                 1.5135,                 1.6652,                0.55025,                 0.3812,                0.40862,                0.28913,                 1.2359,                 1.8976,                 1.6403,              4.465e-05,              4.465e-05,              4.465e-05
                    195,                 1.1361,                 1.5027,                 1.6636,                 0.5389,                0.39111,                0.40837,                0.28933,                 1.2343,                 1.8972,                 1.6385,               3.97e-05,               3.97e-05,               3.97e-05
                    196,                 1.1367,                 1.5124,                 1.6556,                0.53205,                0.39243,                0.40867,                0.28957,                 1.2339,                 1.8944,                 1.6374,              3.475e-05,              3.475e-05,              3.475e-05
                    197,                 1.1247,                 1.4895,                 1.6503,                0.51922,                0.39726,                0.40826,                0.28952,                 1.2351,                 1.8926,                 1.6383,               2.98e-05,               2.98e-05,               2.98e-05
                    198,                 1.1289,                 1.4836,                 1.6551,                0.53256,                0.38614,                0.40835,                0.28927,                 1.2338,                 1.8931,                  1.637,              2.485e-05,              2.485e-05,              2.485e-05
                    199,                 1.1301,                 1.4889,                 1.6545,                0.53593,                0.38526,                0.40874,                0.28945,                 1.2338,                 1.8942,                 1.6372,               1.99e-05,               1.99e-05,               1.99e-05
